gamma,lambda_1,lambda_2,spacing,det_R,trace_R,sigma_estimate,distance_t0t1,distance_t1t2,p_spacing_naive,p_spacing_stable,p_tspacing_naive,p_tspacing_stable,valid
0.0,2.0236141909249965,1.4060476715430468,0.6175665193819497,1.30056620071521,-2.6513544363062382,0.8273113415468412,0.4129484295722886,0.6875320380199215,0.3691324482437125,0.36913244824371244,0.37208734083761846,0.37208734083761813,True
0.0,2.5724156851590787,1.561584389430765,1.0108312957283137,-0.03171023566523092,0.0998478648902772,0.610648741448873,0.18352202168655823,0.508007910305901,0.1783839149585653,0.17838391495856534,0.1405283176336742,0.14052831763367443,True
0.0,2.7740268050090524,0.9729693543784813,1.8010574506305712,-0.2311683254966302,-0.40118659324074857,0.4698556821483983,0.954442528454236,0.5937429677237396,0.06220765778147147,0.06220765778147148,0.012548843577300194,0.012548843577300923,True
0.0,2.1865117143870103,1.6746489246118013,0.511862789775209,-0.7589186792192991,-0.2603085867807806,1.0262552026336629,0.6697939729595226,0.4904144038491525,0.46145581599718744,0.46145581599718744,0.612476134589906,0.6124761345899051,True
0.0,1.839416844761308,1.2090431394687922,0.6303737052925158,0.06787017639644134,-0.927914529599418,0.5481293126026204,0.922311671326502,0.5417671359729981,0.4487806694181693,0.44878066941816913,0.23381190139437272,0.23381190139437227,True
0.0,1.7772420015463712,1.1332646988157484,0.6439773027306228,-0.28228461288974244,-0.4248966482418728,0.7986899320072908,0.955031154320907,0.5270713292756011,0.4964675313739586,0.49646753137395866,0.43292307300857596,0.4329230730085759,True
0.0,2.1039282581244096,1.351582022046791,0.7523462360776187,1.0743121491796128,-2.325819727144153,0.7711961423838471,0.6111410083283113,0.5952105396139304,0.2979948923104717,0.29799489231047166,0.27447278001718617,0.274472780017186,True
0.0,1.8361880283216452,1.3673299784180788,0.4688580499035664,-0.11053168702825435,-1.3228494568215603,0.7533959752011079,0.10463645942975636,0.5016117689326334,0.5284788099180424,0.5284788099180426,0.4674482926112424,0.46744829261124204,True
0.0,2.411055849366345,1.678064997221194,0.7329908521451509,-2.2252159146892003,-2.007303058530217,1.1211174074002042,0.3345319867923148,0.7082851546572447,0.2862906095285354,0.2862906095285355,0.5134027447787537,0.5134027447787537,True
0.0,2.676721650927482,2.0931191887764213,0.5836024621510605,-0.7415248540530024,1.7185494406418322,1.0069765345383621,0.03290130291003429,0.010460732260569094,0.5413539491018217,0.5413539491018212,0.7773385482155744,0.777338548215571,True
0.0,1.7049651262397738,1.0323267624336907,0.6726383638060831,-1.3780549525327672,-0.7786973329048738,0.7035071793374107,0.9224882012721863,0.7009397662018406,0.585715912426999,0.5857159124269993,0.3855271403510535,0.3855271403510534,True
0.0,2.005650841012037,1.6653095678770091,0.34034127313502793,-0.7576306539168813,-0.8868378039578423,0.8081516586841369,0.06173496540662721,0.4411824721565081,0.6007846976522366,0.6007846976522366,0.6083433172890564,0.6083433172890566,True
